SCHID,LEAID,SCH_NAME,LEA_STATE_NAME_x,LEA_ZIP,white_student_suspension_total,black_student_suspension_total,black_student_pop,white_student_pop,susp_black_white_ratio,gini_inequality,med_hh_inc,white_prop,bach_plus_prop,SCH_GRADE_PS,SCH_GRADE_KG,SCH_GRADE_G06,SCH_GRADE_G07,SCH_GRADE_G08,SCH_GRADE_G09,SCH_GRADE_G10,SCH_GRADE_G11,SCH_GRADE_G12,SCH_SSCLASSES_IND,SCH_GT_IND,SCH_IBENR_IND,SCH_APSEL,teacher_prop,security_pop_bool,security_pop,law_prop,counc_prop,cert_teacher_prop,total_susp_per_pop,school_pop,reduced_free_lunch_prop,male_prop,black_white_pop_ratio
2455,3620580,PS 123 MAHALIA JACKSON,NEW YORK,NA,0,7,178,10,Inf,NA,NA,NA,NA,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,0.03723404255319149,369,NA,0.5257452574525745,0.9468085106382979
2456,3620580,JHS 123 JAMES M KIERNAN,NEW YORK,NA,0,6,87,2,Inf,NA,NA,NA,NA,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,0.06741573033707865,542,NA,0.503690036900369,0.9775280898876404
2457,3620580,PS 123 SUYDAM,NEW YORK,NA,0,0,17,10,NA,NA,NA,NA,NA,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,0,493,NA,0.5253549695740365,0.6296296296296297
2458,3620580,PS 124 YUNG WING,NEW YORK,NA,0,0,1,12,NA,NA,NA,NA,NA,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,0,531,NA,0.519774011299435,0.07692307692307693
2460,3620580,PS 124 OSMOND A CHURCH,NEW YORK,NA,0,0,165,41,NA,NA,NA,NA,NA,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,0,1001,NA,0.5374625374625375,0.8009708737864077
2461,3620580,PS 124 SILAS B DUTCHER,NEW YORK,NA,0,0,35,36,NA,NA,NA,NA,NA,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,0,238,NA,0.5462184873949579,0.49295774647887325
2462,3620580,PS 125 RALPH BUNCHE,NEW YORK,NA,0,0,79,49,NA,NA,NA,NA,NA,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,0,243,NA,0.5473251028806584,0.6171875
2464,3620580,IS 125 THOMAS J MCCANN WOODSIDE,NEW YORK,NA,0,1,26,75,Inf,NA,NA,NA,NA,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,0.009900990099009901,1498,NA,0.5086782376502003,0.25742574257425743
2465,3620580,PS 126 DR MARJORIE H DUNBAR,NEW YORK,NA,0,0,116,7,NA,NA,NA,NA,NA,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,0,456,NA,0.5153508771929824,0.943089430894309
2466,3620580,ALBERT SHANKER SCHOOL FOR VISUAL AND PERFORMING ARTS,NEW YORK,NA,0,8,66,56,Inf,NA,NA,NA,NA,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,0.06557377049180328,467,NA,0.5331905781584583,0.5409836065573771
2467,3620580,JOHN ERICSSON MIDDLE SCHOOL 126,NEW YORK,NA,1,6,57,17,1.7894736842105263,NA,NA,NA,NA,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,0.0945945945945946,225,NA,0.5288888888888889,0.7702702702702703
2468,3620580,PS 126 JACOB AUGUST RIIS,NEW YORK,NA,0,1,56,29,Inf,NA,NA,NA,NA,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,0.011764705882352941,578,NA,0.527681660899654,0.6588235294117647
2469,3620580,JHS 127 CASTLE HILL (THE),NEW YORK,NA,0,0,153,32,NA,NA,NA,NA,NA,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,0,808,NA,0.5173267326732673,0.827027027027027
2470,3620580,PS 127 AEROSPACE SCIENCE MAGNET SCHOOL,NEW YORK,NA,0,0,92,22,NA,NA,NA,NA,NA,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,0,1005,NA,0.5064676616915423,0.8070175438596491
2471,3620580,PS 127 MCKINLEY PARK,NEW YORK,NA,0,0,3,175,NA,NA,NA,NA,NA,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,0,532,NA,0.4981203007518797,0.016853932584269662
2472,3620580,PS 128 AUDUBON,NEW YORK,NA,0,0,11,13,NA,NA,NA,NA,NA,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,0,426,NA,0.5258215962441315,0.4583333333333333
2473,3620580,PS 128 BENSONHURST,NEW YORK,NA,0,0,5,185,NA,NA,NA,NA,NA,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,0,423,NA,0.5508274231678487,0.02631578947368421
2474,3620580,PS 128 LORRAINE TUZZO-JUNIPER VALLEY,NEW YORK,NA,2,0,4,480,0,NA,NA,NA,NA,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,0.004132231404958678,677,NA,0.5361890694239291,0.008264462809917356
2475,3620580,PS 129 JOHN H FINLEY,NEW YORK,NA,0,4,84,2,Inf,NA,NA,NA,NA,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,0.046511627906976744,190,NA,0.5105263157894737,0.9767441860465116
2476,3620580,PS 129 PATRICIA LARKIN,NEW YORK,NA,0,0,13,81,NA,NA,NA,NA,NA,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,0,1078,NA,0.5315398886827458,0.13829787234042554
2477,3620580,MS 129 ACADEMY FOR INDEPENDENT LEARNING AND LEADERSHIP,NEW YORK,NA,0,1,110,8,Inf,NA,NA,NA,NA,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,0.00847457627118644,383,NA,0.5352480417754569,0.9322033898305084
2479,3620580,PS 130 ABRAM STEVENS HEWITT,NEW YORK,NA,0,0,49,2,NA,NA,NA,NA,NA,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,0,276,NA,0.5543478260869565,0.9607843137254902
2480,3620580,PS 130 HERNANDO DE SOTO,NEW YORK,NA,0,0,2,13,NA,NA,NA,NA,NA,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,0,616,NA,0.5292207792207793,0.13333333333333333
2481,3620580,PS 130 PARKSIDE (THE),NEW YORK,NA,0,0,51,420,NA,NA,NA,NA,NA,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,0,778,NA,0.4794344473007712,0.10828025477707007
2482,3620580,PS 131,NEW YORK,NA,0,0,10,40,NA,NA,NA,NA,NA,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,0,616,NA,0.5016233766233766,0.2
2483,3620580,PS 131 ABIGAIL ADAMS,NEW YORK,NA,0,0,24,35,NA,NA,NA,NA,NA,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,0,658,NA,0.47720364741641336,0.4067796610169492
2484,3620580,PS 132 RALPH BUNCHE,NEW YORK,NA,0,0,243,3,NA,NA,NA,NA,NA,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,0,275,NA,0.5745454545454546,0.9878048780487805
2485,3620580,PS 132 JUAN PABLO DUARTE,NEW YORK,NA,0,0,5,2,NA,NA,NA,NA,NA,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,0,146,NA,0.5273972602739726,0.7142857142857143
2486,3620580,PS 132 GARRETT A MORGAN,NEW YORK,NA,0,0,139,2,NA,NA,NA,NA,NA,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,0,295,NA,0.5254237288135594,0.9858156028368794
2487,3620580,PS 132 CONSELYEA SCHOOL (THE),NEW YORK,NA,0,0,78,246,NA,NA,NA,NA,NA,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,0,544,NA,0.5128676470588235,0.24074074074074073
2488,3620580,PS 133,NEW YORK,NA,0,0,28,51,NA,NA,NA,NA,NA,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,0,531,NA,0.5084745762711864,0.35443037974683544
2489,3620580,PS 133 FRED R MOORE,NEW YORK,NA,0,0,78,2,NA,NA,NA,NA,NA,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,0,161,NA,0.6335403726708074,0.975
2490,3620580,PS 133 WILLIAM A BUTLER,NEW YORK,NA,0,0,138,149,NA,NA,NA,NA,NA,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,0,564,NA,0.4698581560283688,0.4808362369337979
2491,3620580,PS 134 GEORGE F BRISTOW,NEW YORK,NA,0,0,174,7,NA,NA,NA,NA,NA,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,0,402,NA,0.5099502487562189,0.9613259668508287
2492,3620580,PS 134 HENRIETTA SZOLD,NEW YORK,NA,0,0,43,3,NA,NA,NA,NA,NA,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,0,156,NA,0.532051282051282,0.9347826086956522
2493,3620580,PS 134 HOLLIS,NEW YORK,NA,0,0,157,2,NA,NA,NA,NA,NA,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,0,279,NA,0.4229390681003584,0.9874213836477987
2494,3620580,BELLAIRE SCHOOL (THE),NEW YORK,NA,0,0,149,23,NA,NA,NA,NA,NA,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,0,671,NA,0.526080476900149,0.8662790697674418
2496,3620580,PS 135 SHELDON A BROOKNER,NEW YORK,NA,0,0,239,32,NA,NA,NA,NA,NA,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,0,310,NA,0.5451612903225806,0.8819188191881919
2497,3620580,PS 136 ROY WILKINS,NEW YORK,NA,0,1,329,7,Inf,NA,NA,NA,NA,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,0.002976190476190476,407,NA,0.538083538083538,0.9791666666666666
2499,3620580,WHITELAW REID ACADEMY OF ARTS AND BUSINESS,NEW YORK,NA,0,2,61,2,Inf,NA,NA,NA,NA,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,0.031746031746031744,105,NA,0.5047619047619047,0.9682539682539683
2501,3620580,PS/IS 137 RACHAEL JEAN MITCHELL,NEW YORK,NA,0,0,90,7,NA,NA,NA,NA,NA,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,0,128,NA,0.5,0.9278350515463918
2504,3620580,PS 138,NEW YORK,NA,0,10,336,19,Inf,NA,NA,NA,NA,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,0.028169014084507043,424,NA,0.5094339622641509,0.9464788732394366
2505,3620580,PS 138 SAMUEL RANDALL,NEW YORK,NA,0,0,110,8,NA,NA,NA,NA,NA,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,0,461,NA,0.48590021691973967,0.9322033898305084
2506,3620580,PS/MS 138 SUNRISE,NEW YORK,NA,0,0,417,15,NA,NA,NA,NA,NA,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,0,550,NA,0.5618181818181818,0.9652777777777778
2507,3620580,PS 139 ALEXINE A FENTY,NEW YORK,NA,0,0,143,112,NA,NA,NA,NA,NA,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,0,704,NA,0.53125,0.5607843137254902
2508,3620580,PS 139 REGO PARK,NEW YORK,NA,0,0,16,198,NA,NA,NA,NA,NA,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,0,573,NA,0.493891797556719,0.07476635514018691
2509,3620580,PS 140 EAGLE SCHOOL (THE),NEW YORK,NA,0,0,120,5,NA,NA,NA,NA,NA,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,0,369,NA,0.5284552845528455,0.96
2510,3620580,PS 140 EDWARD K ELLINGTON,NEW YORK,NA,0,0,215,7,NA,NA,NA,NA,NA,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,0,343,NA,0.4839650145772595,0.9684684684684685
2511,3620580,PS 140 NATHAN STRAUS,NEW YORK,NA,0,3,59,13,Inf,NA,NA,NA,NA,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,0.041666666666666664,322,NA,0.546583850931677,0.8194444444444444
2512,3620580,PS 43,NEW YORK,NA,0,10,392,9,Inf,NA,NA,NA,NA,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,0.02493765586034913,666,NA,0.4924924924924925,0.9775561097256857
2513,3620580,RIVERDALE/KINGSBRIDGE ACADEMY (MS/HS 141),NEW YORK,NA,4,7,136,351,4.516544117647058,NA,NA,NA,NA,,,,,,,,,,,,,Yes,NA,NA,NA,NA,NA,NA,0.022587268993839837,1432,NA,0.5118715083798883,0.2792607802874743
2514,3620580,IS 141 STEINWAY (THE),NEW YORK,NA,1,1,58,468,8.068965517241379,NA,NA,NA,NA,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,0.0038022813688212928,1099,NA,0.5295723384895359,0.11026615969581749
2515,3620580,PS 142 AMALIA CASTRO,NEW YORK,NA,0,0,43,8,NA,NA,NA,NA,NA,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,0,270,NA,0.5444444444444444,0.8431372549019608
2516,3620580,PS 65 RAYMOND YORK ELEMENTARY SCHOOL (THE),NEW YORK,NA,0,0,19,18,NA,NA,NA,NA,NA,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,0,345,NA,0.4608695652173913,0.5135135135135135
2519,3620580,JHS 143 ELEANOR ROOSEVELT,NEW YORK,NA,0,0,8,10,NA,NA,NA,NA,NA,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,0,196,NA,0.5561224489795918,0.4444444444444444
2521,3620580,PS 143 LOUIS ARMSTRONG,NEW YORK,NA,0,0,22,7,NA,NA,NA,NA,NA,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,0,1374,NA,0.49053857350800584,0.7586206896551724
2523,3620580,PS 144 COL JEROMUS REMSEN,NEW YORK,NA,0,0,10,245,NA,NA,NA,NA,NA,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,0,748,NA,0.5267379679144385,0.0392156862745098
2524,3620580,JHS 144 MICHELANGELO,NEW YORK,NA,0,4,211,13,Inf,NA,NA,NA,NA,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,0.017857142857142856,400,NA,0.555,0.9419642857142857
2525,3620580,PS 145 BLOOMINGDALE SCHOOL (THE),NEW YORK,NA,0,0,71,87,NA,NA,NA,NA,NA,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,0,334,NA,0.5239520958083832,0.44936708860759494
2526,3620580,PS 145 ANDREW JACKSON,NEW YORK,NA,0,0,25,6,NA,NA,NA,NA,NA,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,0,406,NA,0.4852216748768473,0.8064516129032258
2527,3620580,IS 145 JOSEPH PULITZER,NEW YORK,NA,1,1,13,27,2.076923076923077,NA,NA,NA,NA,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,0.05,1557,NA,0.49967886962106617,0.325
2529,3620580,PS 146 ANN M SHORT,NEW YORK,NA,0,0,75,11,NA,NA,NA,NA,NA,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,0,272,NA,0.5294117647058824,0.872093023255814
2530,3620580,PS 146 EDWARD COLLINS,NEW YORK,NA,0,0,91,15,NA,NA,NA,NA,NA,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,0,307,NA,0.49185667752442996,0.8584905660377359
2531,3620580,PS 146 HOWARD BEACH,NEW YORK,NA,1,0,10,203,0,NA,NA,NA,NA,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,0.004694835680751174,480,NA,0.46875,0.046948356807511735
2532,3620580,PS/MS 147 RONALD MCNAIR,NEW YORK,NA,0,2,329,2,Inf,NA,NA,NA,NA,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,0.006042296072507553,402,NA,0.5422885572139303,0.9939577039274925
2533,3620580,PS 147 ISSAC REMSEN,NEW YORK,NA,0,0,36,15,NA,NA,NA,NA,NA,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,0,198,NA,0.5,0.7058823529411765
2534,3620580,PS 148,NEW YORK,NA,0,0,4,21,NA,NA,NA,NA,NA,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,0,635,NA,0.5118110236220472,0.16
2535,3620580,ACADEMY FOR NEW AMERICANS,NEW YORK,NA,0,0,1,9,NA,NA,NA,NA,NA,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,0,118,NA,0.6016949152542372,0.1
2536,3620580,PS 149 CHRISTA MCAULIFFE,NEW YORK,NA,0,0,10,23,NA,NA,NA,NA,NA,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,0,787,NA,0.4993646759847522,0.30303030303030304
2538,3620580,PS 149 DANNY KAYE,NEW YORK,NA,0,0,235,10,NA,NA,NA,NA,NA,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,0,419,NA,0.5536992840095465,0.9591836734693877
2539,3620580,PS 149 SOJOURNER TRUTH,NEW YORK,NA,1,6,128,7,0.328125,NA,NA,NA,NA,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,0.05185185185185185,229,NA,0.4890829694323144,0.9481481481481482
2540,3620580,PS 150,NEW YORK,NA,0,0,3,59,NA,NA,NA,NA,NA,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,0,138,NA,0.5144927536231884,0.04838709677419355
2541,3620580,PS 150 CHARLES JAMES FOX,NEW YORK,NA,0,0,99,18,NA,NA,NA,NA,NA,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,0,501,NA,0.4870259481037924,0.8461538461538461
2542,3620580,PS 150 CHRISTOPHER,NEW YORK,NA,0,0,80,1,NA,NA,NA,NA,NA,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,0,137,NA,0.5255474452554745,0.9876543209876543
2543,3620580,PS 151 LYNDON B JOHNSON,NEW YORK,NA,0,0,18,8,NA,NA,NA,NA,NA,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,0,263,NA,0.5399239543726235,0.6923076923076923
2544,3620580,PS 151 MARY D CARTER,NEW YORK,NA,0,0,59,18,NA,NA,NA,NA,NA,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,0,245,NA,0.4857142857142857,0.7662337662337663
2546,3620580,PS 152 DYCKMAN VALLEY,NEW YORK,NA,0,0,14,4,NA,NA,NA,NA,NA,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,0,389,NA,0.5295629820051414,0.7777777777777778
2547,3620580,PS 152 EVERGREEN,NEW YORK,NA,0,0,90,8,NA,NA,NA,NA,NA,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,0,688,NA,0.4941860465116279,0.9183673469387755
2548,3620580,PS 152 GWENDOLINE N ALLEYNE SCHOOL,NEW YORK,NA,0,0,7,26,NA,NA,NA,NA,NA,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,0,684,NA,0.5321637426900585,0.21212121212121213
2549,3620580,SCHOOL OF SCIENCE AND TECHNOLOGY,NEW YORK,NA,0,1,261,26,Inf,NA,NA,NA,NA,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,0.003484320557491289,476,NA,0.5294117647058824,0.9094076655052264
2550,3620580,PS 153 ADAM CLAYTON POWELL,NEW YORK,NA,0,0,55,15,NA,NA,NA,NA,NA,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,0,330,NA,0.5060606060606061,0.7857142857142857
2551,3620580,PS 153 MASPETH ELEMENTARY,NEW YORK,NA,0,0,5,311,NA,NA,NA,NA,NA,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,0,794,NA,0.5289672544080605,0.015822784810126583
2552,3620580,PS 153 HOMECREST,NEW YORK,NA,0,0,8,168,NA,NA,NA,NA,NA,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,0,480,NA,0.525,0.045454545454545456
2553,3620580,PS 153 HELEN KELLER,NEW YORK,NA,0,0,253,8,NA,NA,NA,NA,NA,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,0,441,NA,0.49206349206349204,0.9693486590038314
2555,3620580,PS 154,NEW YORK,NA,0,0,38,83,NA,NA,NA,NA,NA,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,0,518,NA,0.5173745173745173,0.3140495867768595
2556,3620580,PS 154 JONATHAN D HYATT,NEW YORK,NA,0,0,95,4,NA,NA,NA,NA,NA,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,0,234,NA,0.5555555555555556,0.9595959595959596
2557,3620580,WINDSOR TERRACE SCHOOL (THE),NEW YORK,NA,0,0,22,276,NA,NA,NA,NA,NA,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,0,423,NA,0.4728132387706856,0.0738255033557047
2558,3620580,PS 155,NEW YORK,NA,0,0,85,13,NA,NA,NA,NA,NA,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,0,443,NA,0.48081264108352145,0.8673469387755102
2559,3620580,PS/IS 155 NICHOLAS HERKIMER,NEW YORK,NA,0,4,121,8,Inf,NA,NA,NA,NA,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,0.031007751937984496,281,NA,0.498220640569395,0.937984496124031
2560,3620580,PS 155 WILLIAM PACA,NEW YORK,NA,0,0,32,1,NA,NA,NA,NA,NA,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,0,184,NA,0.5271739130434783,0.9696969696969697
2562,3620580,ACADEMY OF AMERICAN STUDIES,NEW YORK,NA,5,0,41,448,0,NA,NA,NA,NA,,,,,,,,,,,,,Yes,NA,NA,NA,NA,NA,NA,0.010224948875255624,1198,NA,0.46160267111853087,0.08384458077709611
2563,3620580,PS 156 LAURELTON,NEW YORK,NA,0,0,109,5,NA,NA,NA,NA,NA,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,0,141,NA,0.48226950354609927,0.956140350877193
2564,3620580,PS 156 WAVERLY,NEW YORK,NA,0,0,321,5,NA,NA,NA,NA,NA,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,0,428,NA,0.5046728971962616,0.9846625766871165
2565,3620580,PS/IS 157 BENJAMIN FRANKLIN HEATH AND SCIENCE ACADEMY (THE),NEW YORK,NA,0,3,54,9,Inf,NA,NA,NA,NA,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,0.047619047619047616,264,NA,0.5681818181818182,0.8571428571428571
2567,3620580,JHS 157 STEPHEN A HALSEY,NEW YORK,NA,0,0,102,627,NA,NA,NA,NA,NA,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,0,1557,NA,0.5003211303789339,0.13991769547325103
2568,3620580,MS 158 MARIE CURIE,NEW YORK,NA,1,0,28,104,0,NA,NA,NA,NA,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,0.007575757575757576,808,NA,0.5198019801980198,0.21212121212121213
2569,3620580,PS 158 BAYARD TAYLOR,NEW YORK,NA,0,0,12,401,NA,NA,NA,NA,NA,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,0,585,NA,0.49914529914529915,0.029055690072639227
2570,3620580,PS 158 WARWICK,NEW YORK,NA,0,1,160,6,Inf,NA,NA,NA,NA,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,0.006024096385542169,353,NA,0.45609065155807366,0.963855421686747
2571,3620580,PS 159,NEW YORK,NA,0,0,4,106,NA,NA,NA,NA,NA,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,0,559,NA,0.516994633273703,0.03636363636363636
2572,3620580,PS 159 ISAAC PITKIN,NEW YORK,NA,0,1,126,6,Inf,NA,NA,NA,NA,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,0.007575757575757576,602,NA,0.5066445182724253,0.9545454545454546
2573,3620580,PS 160 WALT DISNEY,NEW YORK,NA,0,0,178,5,NA,NA,NA,NA,NA,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,0,279,NA,0.46953405017921146,0.9726775956284153
2574,3620580,PS 160 WALTER FRANCIS BISHOP,NEW YORK,NA,0,0,195,8,NA,NA,NA,NA,NA,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,0,521,NA,0.45489443378119004,0.9605911330049262
2575,3620580,PS 160 WILLIAM T SAMPSON,NEW YORK,NA,0,0,4,29,NA,NA,NA,NA,NA,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,0,1009,NA,0.5242814667988107,0.12121212121212122
2576,3620580,PS 161 CROWN (THE),NEW YORK,NA,0,0,195,8,NA,NA,NA,NA,NA,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,0,257,NA,0.5058365758754864,0.9605911330049262
2577,3620580,PS 161 PEDRO ALBIZU CAMPOS,NEW YORK,NA,0,3,118,12,Inf,NA,NA,NA,NA,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,0.023076923076923078,613,NA,0.5106035889070146,0.9076923076923077
2578,3620580,PS 161 JUAN PONCE DE LEON SCHOOL,NEW YORK,NA,0,0,56,2,NA,NA,NA,NA,NA,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,0,279,NA,0.5376344086021505,0.9655172413793104
2580,3620580,PS 162 JOHN GOLDEN,NEW YORK,NA,0,0,8,63,NA,NA,NA,NA,NA,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,0,532,NA,0.49624060150375937,0.11267605633802817
2582,3620580,JHS 162 WILLOUGHBY (THE),NEW YORK,NA,0,0,20,9,NA,NA,NA,NA,NA,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,0,302,NA,0.5927152317880795,0.6896551724137931
2583,3620580,PS 163 ARTHUR A SCHOMBERG,NEW YORK,NA,0,0,104,6,NA,NA,NA,NA,NA,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,0,271,NA,0.5092250922509225,0.9454545454545454
2584,3620580,PS 163 ALFRED E SMITH,NEW YORK,NA,0,0,61,83,NA,NA,NA,NA,NA,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,0,381,NA,0.5039370078740157,0.4236111111111111
2585,3620580,PS 163 BATH BEACH,NEW YORK,NA,0,0,9,170,NA,NA,NA,NA,NA,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,0,590,NA,0.5101694915254237,0.05027932960893855
2586,3620580,PS 163 FLUSHING HEIGHTS,NEW YORK,NA,0,0,8,11,NA,NA,NA,NA,NA,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,0,736,NA,0.5434782608695652,0.42105263157894735
2587,3620580,PS 164 CAESAR RODNEY,NEW YORK,NA,0,0,6,67,NA,NA,NA,NA,NA,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,0,546,NA,0.5,0.0821917808219178
2589,3620580,PS 164 QUEENS VALLEY,NEW YORK,NA,1,0,24,193,0,NA,NA,NA,NA,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,0.004608294930875576,544,NA,0.48161764705882354,0.11059907834101383
2590,3620580,PS 165 IDA POSNER,NEW YORK,NA,0,0,125,4,NA,NA,NA,NA,NA,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,0,160,NA,0.50625,0.9689922480620154
2591,3620580,PS 165 ROBERT E SIMON,NEW YORK,NA,0,0,56,66,NA,NA,NA,NA,NA,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,0,316,NA,0.49683544303797467,0.45901639344262296
